question_id,hallucination_id,method,injection_type,injected_numeric,original_numeric,survived,original_restored,corrected_to_gt,gt_present,propagation_depth,ps1,ps2,ps3,ps4,refuted_g1,refuted_g2,refuted_g3,survived_original,quality_score
FB_032_D18D6021,FB_032_D18D6021_H2,ours,dollar_amount,1474.0,1202.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_032_D18D6021,FB_032_D18D6021_H1,ours,dollar_amount,6844.0,4973.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_033_EE9D3CFB,FB_033_EE9D3CFB_H3,ours,dollar_amount,8249.0,10800.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_033_EE9D3CFB,FB_033_EE9D3CFB_H2,ours,dollar_amount,6395.0,9763.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_033_EE9D3CFB,FB_033_EE9D3CFB_H1,ours,dollar_amount,4399.0,3763.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_034_BDBAA961,FB_034_BDBAA961_H3,ours,dollar_amount,22281.0,16420.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_034_BDBAA961,FB_034_BDBAA961_H2,ours,percentage,33.9,43.8,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_034_BDBAA961,FB_034_BDBAA961_H1,ours,dollar_amount,10590.0,16420.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_035_15E1E864,FB_035_15E1E864_H3,ours,percentage,6.4,14.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_035_15E1E864,FB_035_15E1E864_H2,ours,large_number,2445.0,1832.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_035_15E1E864,FB_035_15E1E864_H1,ours,large_number,12160.0,9763.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_036_47FD0B96,FB_036_47FD0B96_H2,ours,large_number,802.0,1028.0,False,True,False,False,2,False,True,False,False,False,False,False,,
FB_036_47FD0B96,FB_036_47FD0B96_H1,ours,large_number,1829.0,1525.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_037_CB0A4D6D,FB_037_CB0A4D6D_H3,ours,dollar_amount,3135.0,3800.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_037_CB0A4D6D,FB_037_CB0A4D6D_H2,ours,dollar_amount,2208.0,3100.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_037_CB0A4D6D,FB_037_CB0A4D6D_H1,ours,dollar_amount,2500.0,3100.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_038_9BAA83E2,FB_038_9BAA83E2_H2,ours,dollar_amount,19432.0,23600.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_038_9BAA83E2,FB_038_9BAA83E2_H1,ours,percentage,51.7,55.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_039_FDBB6DC2,FB_039_FDBB6DC2_H3,ours,dollar_amount,1372.0,1000.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_039_FDBB6DC2,FB_039_FDBB6DC2_H2,ours,percentage,0.01,4.0,True,False,False,False,4,True,False,True,True,False,False,False,,
FB_039_FDBB6DC2,FB_039_FDBB6DC2_H1,ours,dollar_amount,46807.0,39000.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_040_DBF8FC6A,FB_040_DBF8FC6A_H2,ours,dollar_amount,62827.0,51000.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_040_DBF8FC6A,FB_040_DBF8FC6A_H1,ours,percentage,29.6,21.6,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_041_EB5B1B78,FB_041_EB5B1B78_H3,ours,dollar_amount,48564.0,36090.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_041_EB5B1B78,FB_041_EB5B1B78_H2,ours,dollar_amount,5847.0,4825.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_041_EB5B1B78,FB_041_EB5B1B78_H1,ours,dollar_amount,49343.0,36090.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_042_1741E456,FB_042_1741E456_H2,ours,dollar_amount,23630.0,18816.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_042_1741E456,FB_042_1741E456_H1,ours,dollar_amount,17915.0,28842.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_043_1BA81F6A,FB_043_1BA81F6A_H3,ours,percentage,24.1,20.1,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_043_1BA81F6A,FB_043_1BA81F6A_H2,ours,dollar_amount,5968.0,7667.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_043_1BA81F6A,FB_043_1BA81F6A_H1,ours,percentage,31.3,20.1,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_044_899DEDA7,FB_044_899DEDA7_H3,ours,dollar_amount,87723.0,106196.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_044_899DEDA7,FB_044_899DEDA7_H2,ours,dollar_amount,75098.0,58160.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_044_899DEDA7,FB_044_899DEDA7_H1,ours,dollar_amount,35269.0,50000.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_045_3960FE69,FB_045_3960FE69_H2,ours,percentage,0.0,5.1,False,True,False,False,0,False,False,False,False,False,False,False,,
FB_045_3960FE69,FB_045_3960FE69_H1,ours,percentage,0.1,6.3,False,True,False,False,3,True,True,True,False,False,False,False,,
FB_046_E323A993,FB_046_E323A993_H2,ours,dollar_amount,1420.0,1034.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_046_E323A993,FB_046_E323A993_H1,ours,dollar_amount,650.0,977.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_047_A9C061FE,FB_047_A9C061FE_H3,ours,dollar_amount,966.0,1426.0,False,True,False,False,3,True,True,True,False,False,False,False,,
FB_047_A9C061FE,FB_047_A9C061FE_H2,ours,dollar_amount,832.0,1019.0,False,True,False,False,3,True,True,True,False,False,False,False,,
FB_047_A9C061FE,FB_047_A9C061FE_H1,ours,dollar_amount,208.0,263.0,False,False,False,False,3,True,True,True,False,False,False,False,,
FB_048_79F71CE3,FB_048_79F71CE3_H3,ours,dollar_amount,1823.0,1519.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_048_79F71CE3,FB_048_79F71CE3_H2,ours,dollar_amount,522.0,684.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_048_79F71CE3,FB_048_79F71CE3_H1,ours,dollar_amount,721.0,606.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_049_4416C718,FB_049_4416C718_H3,ours,dollar_amount,924.0,1173.0,False,True,True,True,2,True,True,False,False,False,False,False,,
FB_049_4416C718,FB_049_4416C718_H2,ours,percentage,0.0,2.9,False,True,True,True,0,False,False,False,False,False,False,False,,
FB_049_4416C718,FB_049_4416C718_H1,ours,percentage,0.0,2.9,False,True,True,True,0,False,False,False,False,False,False,False,,
FB_050_A0B82AEA,FB_050_A0B82AEA_H2,ours,dollar_amount,2780.0,3719.0,False,False,True,True,2,True,True,False,False,False,False,False,,
FB_050_A0B82AEA,FB_050_A0B82AEA_H1,ours,dollar_amount,4922.0,3579.0,False,True,True,True,2,True,True,False,False,False,False,False,,
FB_051_091D46D5,FB_051_091D46D5_H3,ours,dollar_amount,29580.0,46294.0,False,True,True,True,1,True,False,False,False,False,False,False,,
FB_051_091D46D5,FB_051_091D46D5_H2,ours,dollar_amount,55020.0,47262.0,False,True,True,True,1,True,False,False,False,False,False,False,,
FB_051_091D46D5,FB_051_091D46D5_H1,ours,percentage,10.3,2.0,False,False,True,True,1,True,False,False,False,False,False,False,,
FB_052_FC76DF78,FB_052_FC76DF78_H3,ours,large_number,1157.0,1846.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_052_FC76DF78,FB_052_FC76DF78_H2,ours,large_number,32254.0,47262.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_052_FC76DF78,FB_052_FC76DF78_H1,ours,large_number,1229.0,1570.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_053_05E755A5,FB_053_05E755A5_H3,ours,dollar_amount,1210.0,1518.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_053_05E755A5,FB_053_05E755A5_H2,ours,large_number,1421.0,1188.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_053_05E755A5,FB_053_05E755A5_H1,ours,large_number,852.0,1045.0,False,True,False,False,0,False,False,False,False,False,False,False,,
FB_054_F1BBC565,FB_054_F1BBC565_H3,ours,dollar_amount,911.0,1200.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_054_F1BBC565,FB_054_F1BBC565_H2,ours,dollar_amount,2191.0,3200.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_054_F1BBC565,FB_054_F1BBC565_H1,ours,dollar_amount,789.0,1200.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_055_B75D0172,FB_055_B75D0172_H3,ours,large_number,822.0,1024.0,False,True,False,False,0,False,False,False,False,False,False,False,,
FB_055_B75D0172,FB_055_B75D0172_H2,ours,large_number,698.0,1040.0,False,True,False,False,0,False,False,False,False,False,False,False,,
FB_055_B75D0172,FB_055_B75D0172_H1,ours,large_number,1272.0,1024.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_056_E46FAB20,FB_056_E46FAB20_H3,ours,dollar_amount,1519.0,1800.0,True,False,False,True,4,True,True,True,True,False,False,False,,
FB_056_E46FAB20,FB_056_E46FAB20_H2,ours,dollar_amount,738.0,600.0,False,False,True,True,2,True,True,False,False,False,False,False,,
FB_056_E46FAB20,FB_056_E46FAB20_H1,ours,dollar_amount,1307.0,1900.0,False,False,True,True,1,True,False,False,False,False,False,False,,
FB_057_2D006C3F,FB_057_2D006C3F_H3,ours,dollar_amount,606.8,467.5,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_057_2D006C3F,FB_057_2D006C3F_H2,ours,dollar_amount,259.8,360.6,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_057_2D006C3F,FB_057_2D006C3F_H1,ours,dollar_amount,788.1,1197.5,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_058_4FC4F0E9,FB_058_4FC4F0E9_H3,ours,dollar_amount,5585.0,4711.0,False,True,True,True,3,True,True,True,False,False,False,False,,
FB_058_4FC4F0E9,FB_058_4FC4F0E9_H2,ours,percentage,91.9,101.6,False,True,True,True,3,True,True,True,False,False,False,False,,
FB_058_4FC4F0E9,FB_058_4FC4F0E9_H1,ours,dollar_amount,12544.0,9493.0,False,True,True,True,3,True,True,True,False,False,False,False,,
FB_060_D8048F85,FB_060_D8048F85_H2,ours,dollar_amount,115274.0,83535.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_060_D8048F85,FB_060_D8048F85_H1,ours,dollar_amount,85028.0,139660.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_061_B30537F0,FB_061_B30537F0_H3,ours,dollar_amount,52278.0,62283.0,False,False,True,True,2,True,True,False,False,False,False,False,,
FB_061_B30537F0,FB_061_B30537F0_H2,ours,dollar_amount,13434.0,21319.0,False,False,True,True,2,True,True,False,False,False,False,False,,
FB_061_B30537F0,FB_061_B30537F0_H1,ours,percentage,14.4,23.0,True,False,False,True,4,True,True,True,True,False,False,False,,
FB_062_CCEDD88C,FB_062_CCEDD88C_H1,ours,dollar_amount,191569.0,156898.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_063_38B981AD,FB_063_38B981AD_H2,ours,percentage,0.9,7.1,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_063_38B981AD,FB_063_38B981AD_H1,ours,dollar_amount,71042.0,58658.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_064_7576A9AF,FB_064_7576A9AF_H3,ours,dollar_amount,12426.0,14800.0,False,True,True,True,3,True,True,True,False,False,False,False,,
FB_064_7576A9AF,FB_064_7576A9AF_H2,ours,dollar_amount,18525.0,15300.0,False,False,True,True,1,True,False,False,False,False,False,False,,
FB_064_7576A9AF,FB_064_7576A9AF_H1,ours,dollar_amount,19162.0,15100.0,False,True,True,True,1,True,False,False,False,False,False,False,,
FB_065_8F3B2425,FB_065_8F3B2425_H3,ours,dollar_amount,41886.0,58658.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_065_8F3B2425,FB_065_8F3B2425_H2,ours,dollar_amount,18532.0,26210.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_065_8F3B2425,FB_065_8F3B2425_H1,ours,dollar_amount,469.0,382.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_067_92C7D508,FB_067_92C7D508_H3,ours,percentage,9.5,20.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_067_92C7D508,FB_067_92C7D508_H2,ours,dollar_amount,1513.0,1200.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_067_92C7D508,FB_067_92C7D508_H1,ours,dollar_amount,3936.0,5500.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_068_46FFC913,FB_068_46FFC913_H2,ours,dollar_amount,58656.0,86180.5,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_068_46FFC913,FB_068_46FFC913_H1,ours,percentage,0.01,1.45,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_069_15B93D82,FB_069_15B93D82_H2,ours,percentage,51.5,44.2,False,True,True,True,2,True,True,False,False,False,False,False,,
FB_069_15B93D82,FB_069_15B93D82_H1,ours,dollar_amount,25413.0,33014.0,False,True,True,True,1,True,False,False,False,False,False,False,,
FB_070_4418F850,FB_070_4418F850_H3,ours,dollar_amount,5694.0,7964.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_070_4418F850,FB_070_4418F850_H2,ours,dollar_amount,14585.0,11952.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_070_4418F850,FB_070_4418F850_H1,ours,dollar_amount,14512.0,11952.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_071_0CB99E74,FB_071_0CB99E74_H3,ours,dollar_amount,4292.0,3167.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_071_0CB99E74,FB_071_0CB99E74_H2,ours,dollar_amount,73.0,111.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_071_0CB99E74,FB_071_0CB99E74_H1,ours,dollar_amount,7381.0,10248.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_072_05A484DC,FB_072_05A484DC_H2,ours,dollar_amount,8255.0,11500.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_072_05A484DC,FB_072_05A484DC_H1,ours,large_number,2118.0,3206.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_073_5495DBB9,FB_073_5495DBB9_H3,ours,percentage,9.9,13.9,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_073_5495DBB9,FB_073_5495DBB9_H2,ours,dollar_amount,221.0,264.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_073_5495DBB9,FB_073_5495DBB9_H1,ours,dollar_amount,207.0,292.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_074_499976A7,FB_074_499976A7_H2,ours,dollar_amount,6078.0,8108.0,False,False,True,True,2,True,True,False,False,False,False,False,,
FB_074_499976A7,FB_074_499976A7_H1,ours,dollar_amount,9948.0,7400.0,False,True,True,True,2,True,True,False,False,False,False,False,,
FB_075_D5F39BB5,FB_075_D5F39BB5_H2,ours,dollar_amount,38256.0,59431.0,False,True,True,True,2,True,True,False,False,False,False,False,,
FB_075_D5F39BB5,FB_075_D5F39BB5_H1,ours,dollar_amount,41694.0,53189.0,False,True,True,True,2,True,True,False,False,False,False,False,,
FB_076_1BF5949C,FB_076_1BF5949C_H3,ours,dollar_amount,124200.0,194579.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_076_1BF5949C,FB_076_1BF5949C_H2,ours,dollar_amount,27991.0,21643.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_076_1BF5949C,FB_076_1BF5949C_H1,ours,dollar_amount,29388.0,22389.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_077_6547C156,FB_077_6547C156_H3,ours,dollar_amount,2148.0,3100.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_077_6547C156,FB_077_6547C156_H2,ours,dollar_amount,3128.0,2500.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_077_6547C156,FB_077_6547C156_H1,ours,dollar_amount,78204.0,128000.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_078_F8A3C776,FB_078_F8A3C776_H2,ours,dollar_amount,2.0,3.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_078_F8A3C776,FB_078_F8A3C776_H1,ours,dollar_amount,1.4,2.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_079_C8770283,FB_079_C8770283_H3,ours,dollar_amount,0.68,0.5,False,True,False,False,3,True,True,True,False,False,False,False,,
FB_079_C8770283,FB_079_C8770283_H2,ours,dollar_amount,0.69,0.5,False,True,False,False,3,True,True,True,False,False,False,False,,
FB_079_C8770283,FB_079_C8770283_H1,ours,dollar_amount,1.25,1.98,False,True,False,False,3,True,True,True,False,False,False,False,,
FB_081_4E1CC3D9,FB_081_4E1CC3D9_H2,ours,large_number,63263625.0,48123456.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_081_4E1CC3D9,FB_081_4E1CC3D9_H1,ours,large_number,12416701.0,9876543.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_082_4FFC55E4,FB_082_4FFC55E4_H2,ours,dollar_amount,1334.0,1059.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_082_4FFC55E4,FB_082_4FFC55E4_H1,ours,dollar_amount,37.0,30.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_083_62A760DF,FB_083_62A760DF_H3,ours,dollar_amount,3586.0,2972.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_083_62A760DF,FB_083_62A760DF_H2,ours,dollar_amount,3712.0,2731.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_083_62A760DF,FB_083_62A760DF_H1,ours,dollar_amount,2326.0,3556.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_084_403F35B5,FB_084_403F35B5_H2,ours,dollar_amount,952.0,1205.0,False,True,False,False,3,True,True,True,False,False,False,False,,
FB_084_403F35B5,FB_084_403F35B5_H1,ours,dollar_amount,735.0,1205.0,False,True,False,False,3,True,True,True,False,False,False,False,,
FB_085_149EBAE9,FB_085_149EBAE9_H3,ours,dollar_amount,772.0,1174.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_085_149EBAE9,FB_085_149EBAE9_H2,ours,dollar_amount,898.0,1174.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_085_149EBAE9,FB_085_149EBAE9_H1,ours,dollar_amount,1353.0,1905.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_086_889F46BB,FB_086_889F46BB_H3,ours,dollar_amount,70366.0,93775.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_086_889F46BB,FB_086_889F46BB_H2,ours,dollar_amount,22612.0,16676.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_086_889F46BB,FB_086_889F46BB_H1,ours,dollar_amount,8873.0,14714.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_087_99FD2FB2,FB_087_99FD2FB2_H3,ours,percentage,70.3,81.1,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_087_99FD2FB2,FB_087_99FD2FB2_H2,ours,dollar_amount,20998.0,15157.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_087_99FD2FB2,FB_087_99FD2FB2_H1,ours,dollar_amount,84991.0,67427.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_088_DD231ABD,FB_088_DD231ABD_H3,ours,dollar_amount,130473.0,94943.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_088_DD231ABD,FB_088_DD231ABD_H2,ours,dollar_amount,19470.0,15120.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_088_DD231ABD,FB_088_DD231ABD_H1,ours,dollar_amount,18618.0,14230.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_089_CF6163C6,FB_089_CF6163C6_H2,ours,dollar_amount,3.05,2.35,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_089_CF6163C6,FB_089_CF6163C6_H1,ours,percentage,31.6,22.8,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_090_72CFB567,FB_090_72CFB567_H3,ours,dollar_amount,62980.0,46211.0,False,True,False,False,3,True,True,True,False,False,False,False,,
FB_090_72CFB567,FB_090_72CFB567_H2,ours,dollar_amount,48060.0,34678.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_090_72CFB567,FB_090_72CFB567_H1,ours,dollar_amount,40543.0,34678.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_091_82F6C167,FB_091_82F6C167_H3,ours,dollar_amount,4690.0,3694.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_091_82F6C167,FB_091_82F6C167_H2,ours,dollar_amount,2388.0,3650.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_091_82F6C167,FB_091_82F6C167_H1,ours,dollar_amount,2481.0,3580.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_092_1FF70EDD,FB_092_1FF70EDD_H1,ours,dollar_amount,16.9,13.0,True,False,False,True,4,True,True,True,True,False,False,False,,
FB_093_3013F02B,FB_093_3013F02B_H1,ours,dollar_amount,4412.0,3500.0,False,True,False,False,3,True,True,True,False,False,False,False,,
FB_094_62DF77C2,FB_094_62DF77C2_H3,ours,dollar_amount,32304.0,24000.0,False,True,True,True,2,True,True,False,False,False,False,False,,
FB_094_62DF77C2,FB_094_62DF77C2_H2,ours,percentage,26.36,19.87,False,True,True,True,2,True,True,False,False,False,False,False,,
FB_094_62DF77C2,FB_094_62DF77C2_H1,ours,percentage,25.1,19.87,False,True,True,True,2,True,True,False,False,False,False,False,,
FB_095_25B2B23C,FB_095_25B2B23C_H2,ours,dollar_amount,9112.0,14170.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_095_25B2B23C,FB_095_25B2B23C_H1,ours,dollar_amount,5399.0,4020.0,False,False,False,False,3,True,True,True,False,False,False,False,,
FB_096_3F49DA9A,FB_096_3F49DA9A_H3,ours,dollar_amount,2632855.0,3478000.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_096_3F49DA9A,FB_096_3F49DA9A_H2,ours,dollar_amount,126259.0,208000.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_096_3F49DA9A,FB_096_3F49DA9A_H1,ours,large_number,1899.0,3000.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_097_2BA7758E,FB_097_2BA7758E_H2,ours,percentage,69.6,76.8,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_097_2BA7758E,FB_097_2BA7758E_H1,ours,percentage,70.4,76.8,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_098_7154A728,FB_098_7154A728_H2,ours,dollar_amount,801.0,1000.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_098_7154A728,FB_098_7154A728_H1,ours,dollar_amount,12001.0,8640.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_099_6BE111D5,FB_099_6BE111D5_H3,ours,dollar_amount,18.0,23.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_099_6BE111D5,FB_099_6BE111D5_H2,ours,dollar_amount,6231.0,7500.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_099_6BE111D5,FB_099_6BE111D5_H1,ours,dollar_amount,9150.0,7200.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_100_6814F36E,FB_100_6814F36E_H2,ours,dollar_amount,1172.0,1748.0,False,False,False,False,3,True,True,True,False,False,False,False,,
FB_100_6814F36E,FB_100_6814F36E_H1,ours,dollar_amount,2011.0,1698.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_101_79109208,FB_101_79109208_H2,ours,dollar_amount,37987.0,45200.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_101_79109208,FB_101_79109208_H1,ours,dollar_amount,64022.0,46800.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_102_F5764A3D,FB_102_F5764A3D_H2,ours,dollar_amount,16467.0,22189.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_102_F5764A3D,FB_102_F5764A3D_H1,ours,dollar_amount,14968.0,12242.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_103_98E6E9E2,FB_103_98E6E9E2_H2,ours,dollar_amount,90117.0,65398.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_103_98E6E9E2,FB_103_98E6E9E2_H1,ours,dollar_amount,87879.0,67045.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_104_AE0FFD33,FB_104_AE0FFD33_H3,ours,dollar_amount,952.0,1479.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_104_AE0FFD33,FB_104_AE0FFD33_H2,ours,dollar_amount,1050.0,1379.0,False,False,False,False,1,True,False,False,False,False,False,False,,
FB_104_AE0FFD33,FB_104_AE0FFD33_H1,ours,dollar_amount,1084.0,1295.0,False,True,False,False,1,True,False,False,False,False,False,False,,
FB_105_61DCE693,FB_105_61DCE693_H3,ours,dollar_amount,8743.0,12865.0,True,False,False,True,4,True,True,True,True,False,False,False,,
FB_105_61DCE693,FB_105_61DCE693_H2,ours,dollar_amount,17790.0,13165.0,True,False,False,True,4,True,True,True,True,False,False,False,,
FB_105_61DCE693,FB_105_61DCE693_H1,ours,percentage,12.12,19.74,True,False,False,True,4,True,True,True,True,False,False,False,,
FB_106_EB0A9203,FB_106_EB0A9203_H2,ours,dollar_amount,1.0,2.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_107_B17259C6,FB_107_B17259C6_H2,ours,dollar_amount,532.0,394.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_107_B17259C6,FB_107_B17259C6_H1,ours,dollar_amount,59.0,96.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_108_8E72B311,FB_108_8E72B311_H2,ours,dollar_amount,793.0,1158.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_108_8E72B311,FB_108_8E72B311_H1,ours,dollar_amount,301.0,410.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_109_F3781DA6,FB_109_F3781DA6_H2,ours,dollar_amount,4868.0,6324.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_109_F3781DA6,FB_109_F3781DA6_H1,ours,dollar_amount,210.0,251.0,True,False,False,False,4,True,True,True,True,False,False,False,,
FB_110_74F7847F,FB_110_74F7847F_H2,ours,dollar_amount,1210.0,1500.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_110_74F7847F,FB_110_74F7847F_H1,ours,dollar_amount,730.0,900.0,False,True,False,False,2,True,True,False,False,False,False,False,,
FB_111_A4B199F5,FB_111_A4B199F5_H3,ours,dollar_amount,15037.0,24060.0,False,False,True,True,1,True,False,False,False,False,False,False,,
FB_111_A4B199F5,FB_111_A4B199F5_H2,ours,dollar_amount,19557.0,23198.0,False,False,True,True,1,True,False,False,False,False,False,False,,
FB_111_A4B199F5,FB_111_A4B199F5_H1,ours,dollar_amount,28477.0,23674.0,False,False,True,True,1,True,False,False,False,False,False,False,,
FB_112_2DC55A31,FB_112_2DC55A31_H2,ours,dollar_amount,41918.0,51000.0,False,False,False,False,2,True,True,False,False,False,False,False,,
FB_112_2DC55A31,FB_112_2DC55A31_H1,ours,dollar_amount,28845.0,48000.0,False,True,False,False,2,True,True,False,False,False,False,False,,
